"Sample","Glikoliz","TCA_Dongusu","Lipid_Sentezi","Nukleotit","Cancer"
"TCGA-31-1959-01A",3.8771459557696,3.75509313069827,3.5837040861326,3.59446744314849,"OV"
"TCGA-57-1586-01A",3.83099027653239,3.79338620428599,3.53119482451753,3.55821851806482,"OV"
"TCGA-09-2044-01B",4.01083018157944,3.86688608322529,3.72819436477457,3.73541895239052,"OV"
"TCGA-13-1506-01A",3.94199604342378,3.72163999510416,3.49336035459254,3.5903442196416,"OV"
"TCGA-25-1870-01A",3.81069010386169,3.73079296160979,3.519434877093,3.4584761500228,"OV"
"TCGA-09-0366-01A",3.99752671089096,3.87890318427967,3.58030764888361,3.64338697069666,"OV"
"TCGA-30-1892-01A",3.83998117793385,3.61616789180657,3.48393864105737,3.38041938037153,"OV"
"TCGA-13-0893-01B",3.9184822668487,3.77881482715363,3.61757798737961,3.64363345692041,"OV"
"TCGA-29-1770-02A",3.91311366288254,3.81477687007737,3.64098146814673,3.62315667379155,"OV"
"TCGA-09-2056-01B",3.97697352584573,3.80684670483672,3.5184197740081,3.61575482153998,"OV"
"TCGA-29-1781-01A",3.95625980622147,3.76201019520034,3.58084419843161,3.63191051489983,"OV"
"TCGA-29-1699-01A",4.05519865559415,3.95310390510668,3.7850605512928,3.76062678365113,"OV"
"TCGA-04-1364-01A",3.85706838060203,3.76602122660151,3.5753798736154,3.66421234581686,"OV"
"TCGA-29-1707-02A",3.94814080611266,3.76813152454087,3.539578089261,3.60800737824028,"OV"
"TCGA-59-2363-01A",3.93993740321228,3.72757268564393,3.53379244420155,3.58386687842197,"OV"
"TCGA-24-1416-01A",3.88405512535157,3.75939352959862,3.4136204421508,3.50625740351181,"OV"
"TCGA-20-1686-01A",3.82533604049639,3.68160252465199,3.55915807483633,3.52969549304549,"OV"
"TCGA-29-1697-01A",4.0544435231171,3.90906042233898,3.70594688805596,3.77742122119476,"OV"
"TCGA-29-1770-01A",3.94715063843832,3.80497416624068,3.70120902425747,3.62025583410305,"OV"
"TCGA-23-1116-01A",3.83583666955867,3.64879769214122,3.51086749423722,3.43796582630163,"OV"
"TCGA-29-2428-01A",3.91932825686314,3.73428073041239,3.40591607122371,3.46670904467159,"OV"
"TCGA-24-2293-01A",3.9396985298698,3.81403871016882,3.78665844532624,3.63046368475165,"OV"
"TCGA-25-1635-01A",3.92906071620495,3.79533371252871,3.71303874922172,3.66015221741744,"OV"
"TCGA-25-2409-01A",3.95139397691364,3.78198014963209,3.42514303085736,3.55103751751875,"OV"
"TCGA-24-2280-01A",3.86057136849144,3.72509911658142,3.65464839690015,3.53568975030714,"OV"
"TCGA-29-1710-01A",3.89158983981872,3.78399085590946,3.59121489142744,3.54522777827177,"OV"
"TCGA-23-1023-01R",4.01062518879776,3.84645192780745,3.75412995689746,3.73416318849594,"OV"
"TCGA-61-2095-01A",4.00915196570311,3.77581417836666,3.73721951953545,3.64844691681406,"OV"
"TCGA-13-1489-02A",4.02349541440322,3.79413505943431,3.47419370632178,3.65165777530373,"OV"
"TCGA-13-1489-01A",3.95349780800473,3.82401593423138,3.4415803111855,3.67692770676099,"OV"
"TCGA-23-1023-01A",3.88808576392038,3.7918783479662,3.63479949848783,3.55104357167305,"OV"
"TCGA-29-2425-01A",3.88864145891391,3.76277706970125,3.46143427273302,3.53520608806165,"OV"
"TCGA-36-1574-01A",3.94548201486138,3.81658710848985,3.71536513033435,3.69456356509605,"OV"
"TCGA-30-1853-01A",3.85024213517422,3.64799063697411,3.35796167770188,3.4243682192863,"OV"
"TCGA-04-1648-01A",3.86186126684951,3.74992017066069,3.57139005504981,3.45995302314485,"OV"
"TCGA-13-1409-01A",3.88110258448742,3.70329694897992,3.42969088918785,3.49002783220699,"OV"
"TCGA-OY-A56Q-01A",3.85597032618162,3.76258302076962,3.49968317045203,3.53511671943576,"OV"
"TCGA-24-1471-01A",3.93868529035835,3.84287807615547,3.69111324086351,3.61100816559216,"OV"
"TCGA-59-2350-01A",3.96012944246539,3.83018053877068,3.66205075939489,3.69104001550814,"OV"
"TCGA-29-1688-01A",3.87741411888882,3.7747818121553,3.66906349397548,3.60220373412294,"OV"
"TCGA-61-1724-01A",3.96312802465651,3.79026398971978,3.64467253522229,3.63308587685573,"OV"
"TCGA-25-1628-01A",3.90710335756136,3.78796834214839,3.7454272998707,3.67569053879818,"OV"
"TCGA-09-1669-01A",3.93887481294749,3.74136725661458,3.54678544209988,3.64200696595161,"OV"
"TCGA-13-1405-01A",3.9938195772788,3.81528820619435,3.72284805583753,3.67395236303384,"OV"
"TCGA-24-2024-01A",3.9414061489641,3.80756749238939,3.56881606000944,3.6126936068834,"OV"
"TCGA-24-1422-01A",3.98367446728475,3.80936905996225,3.646725692231,3.64562698308351,"OV"
"TCGA-61-1740-01A",3.9402177731085,3.84373719776538,3.71262663342619,3.72931317823374,"OV"
"TCGA-13-0891-01A",3.85186119245699,3.70161242303475,3.46826126787692,3.43016179895938,"OV"
"TCGA-61-1728-01A",3.98746024633696,3.85135290810435,3.56755347324628,3.6555993137803,"OV"
"TCGA-61-1733-01A",3.89208868179891,3.70804642417874,3.43824565879947,3.53992339024882,"OV"
"TCGA-13-0720-01A",3.91443134344051,3.68271667759513,3.35587227696513,3.43620521009402,"OV"
"TCGA-29-1698-01A",3.96039248895109,3.85961636169175,3.74586785202748,3.7276335270035,"OV"
"TCGA-24-2288-01A",3.92530470539787,3.7366070045633,3.6435685613699,3.53271275110449,"OV"
"TCGA-25-1630-01A",3.89560497565633,3.73936294208248,3.6223857804474,3.55540563652224,"OV"
"TCGA-13-0901-01B",3.85942470176099,3.66375024370873,3.53841821240957,3.51070994434241,"OV"
"TCGA-24-1567-01A",3.87106793146536,3.74414028301708,3.66033756771094,3.65627179984943,"OV"
"TCGA-23-2084-01A",4.00399973473957,3.83790491499008,3.65468166199468,3.74541882630126,"OV"
"TCGA-36-1576-01A",3.87295555294754,3.79959090207537,3.71198954206806,3.62029465945172,"OV"
"TCGA-13-0730-01A",3.8282742275762,3.70781832862029,3.47245094971787,3.50127977195938,"OV"
"TCGA-04-1517-01A",3.93827012271903,3.8388339715759,3.55938047041079,3.62294210276656,"OV"
"TCGA-29-1778-01A",3.90404424272795,3.77521941464826,3.61603826102796,3.57643653653651,"OV"
"TCGA-24-1413-01A",3.90442139217913,3.72054104911464,3.52554115104569,3.49505991014724,"OV"
"TCGA-24-2023-01A",4.00153304411732,3.85684892528033,3.60555100654294,3.6530872302984,"OV"
"TCGA-13-0725-01A",3.82267300363166,3.75103888933996,3.53497765294838,3.55117408960429,"OV"
"TCGA-13-0883-01A",3.90970488217672,3.72792567462126,3.65706394148105,3.56305869291529,"OV"
"TCGA-24-1555-01A",3.97790336262988,3.87506304428273,3.605095148215,3.69031289682836,"OV"
"TCGA-23-1029-01B",3.96373571872829,3.79559356745177,3.6498822877407,3.64447148258811,"OV"
"TCGA-13-1507-01A",3.88468795684994,3.7312190366983,3.53325712301714,3.56622798074031,"OV"
"TCGA-61-1998-01A",3.842317145401,3.65319768326919,3.48086910292563,3.47854149417728,"OV"
"TCGA-24-1419-01A",3.96445389360545,3.85095445102548,3.59670873580483,3.64474855414976,"OV"
"TCGA-30-1862-01A",3.90460394135208,3.71925344755081,3.65231409885298,3.47090355310842,"OV"
"TCGA-09-1670-01A",3.94627372112835,3.83101828759645,3.55003713258629,3.61541309303886,"OV"
"TCGA-24-2281-01A",3.93345490398535,3.76253778159446,3.55033227633476,3.57752726673995,"OV"
"TCGA-57-1994-01A",3.86777853113399,3.74172980668206,3.55951754394984,3.60475203041161,"OV"
"TCGA-24-0968-01A",3.88476917922861,3.75339485916157,3.50863811381049,3.59563066725606,"OV"
"TCGA-23-1113-01A",3.84818936727876,3.67019967393774,3.38780470865127,3.45069260036151,"OV"
"TCGA-24-1548-01A",3.96912214339958,3.84339110142094,3.66578586245322,3.76764097099851,"OV"
"TCGA-24-1552-01A",3.95006383222594,3.77767160322114,3.61021607256005,3.61069414533522,"OV"
"TCGA-24-1930-01A",3.94167876066959,3.81552798589122,3.59699967065669,3.54876158194363,"OV"
"TCGA-10-0936-01A",3.84968833035769,3.79245432657076,3.44156901492487,3.52277798273306,"OV"
"TCGA-61-2102-01A",3.69950408359278,3.70719307203189,3.5996768154104,3.57664797071224,"OV"
"TCGA-59-2352-01A",3.92286400717648,3.71394396109048,3.56750413856,3.49339110979399,"OV"
"TCGA-61-1910-01A",3.82646363499992,3.669096765954,3.43886230183423,3.40969169762289,"OV"
"TCGA-13-1512-01A",3.94042051126801,3.73598336379753,3.55042353465799,3.60430842447234,"OV"
"TCGA-29-1768-01A",3.83760413854003,3.64566780964233,3.5599594916617,3.42013378001351,"OV"
"TCGA-13-0897-01A",3.92092061959664,3.77121695066684,3.42180993297626,3.59403722777639,"OV"
"TCGA-10-0938-01A",3.75697358903446,3.67497214303954,3.4184247561422,3.47234620345395,"OV"
"TCGA-13-0804-01A",3.81302835193471,3.65006634207489,3.36428081763378,3.45640509787751,"OV"
"TCGA-13-0920-01A",3.81121542788324,3.723742077878,3.3774826923591,3.46626957990721,"OV"
"TCGA-25-2042-01A",3.85804750141494,3.75121893705867,3.67252748211114,3.51102367317194,"OV"
"TCGA-13-1505-01A",3.83482322117623,3.71815631615138,3.62946239290787,3.55015049314809,"OV"
"TCGA-61-2110-01A",3.95319909797996,3.74887322186502,3.44181955870746,3.55393699276832,"OV"
"TCGA-24-1849-01A",3.94019733867438,3.85720037958459,3.79372565036823,3.6357374184893,"OV"
"TCGA-04-1341-01A",4.0116794216254,3.80203960728649,3.53294450243022,3.60536579773183,"OV"
"TCGA-24-2254-01A",3.81077568243998,3.67034923704749,3.59018003304224,3.55851737290876,"OV"
"TCGA-13-1488-01A",3.92766969552463,3.7556283017023,3.63365859876375,3.56011278150007,"OV"
"TCGA-61-2094-01A",4.00010988950397,3.8403444277704,3.6914178581322,3.65746871439993,"OV"
"TCGA-20-1683-01A",3.99438592778564,3.81195633191121,3.66645852804324,3.72572253875479,"OV"
"TCGA-29-1703-01A",3.89887665352306,3.74932930928909,3.55533767125809,3.61346780969171,"OV"
"TCGA-04-1343-01A",3.92370426334911,3.83000042645794,3.67693465276962,3.59658182159298,"OV"
"TCGA-25-1627-01A",3.97542070589617,3.79174796360827,3.67323359972719,3.63888538306031,"OV"
"TCGA-61-1919-01A",3.8891261711983,3.73043214247877,3.61379482102008,3.53932743676408,"OV"
"TCGA-24-1565-01A",3.85734150956421,3.7662765747135,3.5121987723159,3.49451613310827,"OV"
"TCGA-31-1946-01A",3.96400533844062,3.78770009809666,3.65133555895764,3.59292915284646,"OV"
"TCGA-29-1774-01A",3.83700887073736,3.68987669638408,3.54630330499465,3.51344771292222,"OV"
"TCGA-36-1577-01A",3.98122680993892,3.78911840942663,3.73377968541951,3.69625884897128,"OV"
"TCGA-24-2261-01A",3.9693800139399,3.80939207353795,3.73908211483219,3.73065843589622,"OV"
"TCGA-23-2077-01A",3.89171630057783,3.75978855631867,3.54346391658597,3.53208971790612,"OV"
"TCGA-36-1581-01A",3.93288875307535,3.84389621087859,3.73108363705156,3.64617310471428,"OV"
"TCGA-09-1661-01B",3.72342611626958,3.59670899874485,3.36309693757316,3.303558460878,"OV"
"TCGA-13-1482-01A",3.94840379537182,3.84101958273954,3.63662542239995,3.73671140881484,"OV"
"TCGA-13-0924-01A",3.90327594643958,3.73873407211414,3.56929620109455,3.51687540012842,"OV"
"TCGA-23-1120-01A",3.87069575128746,3.7747653919709,3.61159680672927,3.60240907421259,"OV"
"TCGA-04-1357-01A",3.82370344333695,3.70959753852953,3.37231414449141,3.40362796968981,"OV"
"TCGA-04-1651-01A",3.98762824181028,3.77534929957886,3.61848325518169,3.61808527121502,"OV"
"TCGA-13-1497-01A",3.88937132786985,3.80182592322515,3.53150487606149,3.61482650293593,"OV"
"TCGA-24-1557-01A",3.80237171308865,3.74040769394502,3.49647281460802,3.51879749655365,"OV"
"TCGA-24-1562-01A",3.97041693643304,3.81592072639821,3.68741793277417,3.60023544059337,"OV"
"TCGA-24-2289-01A",3.94090757049737,3.78770189532857,3.64592954231861,3.53612786065395,"OV"
"TCGA-25-1871-01A",3.97120393804173,3.79911645527556,3.70061389473253,3.68170645427659,"OV"
"TCGA-29-1777-01A",3.88363729335403,3.6422597717846,3.41381439747063,3.43134355372301,"OV"
"TCGA-04-1542-01A",3.83360464982481,3.66948150926862,3.38366617815289,3.40223276600163,"OV"
"TCGA-24-1556-01A",3.97748564268362,3.92487925370792,3.76284359700652,3.75798798873131,"OV"
"TCGA-24-1427-01A",3.9223774158546,3.77930660425079,3.72059770951305,3.58666107717249,"OV"
"TCGA-13-1403-01A",3.92296839417996,3.78793770100753,3.51231196556365,3.52579031010912,"OV"
"TCGA-13-0797-01A",3.94231294693849,3.8015962821952,3.43222760780511,3.64201369592771,"OV"
"TCGA-09-1668-01B",3.87134902901008,3.75183378577387,3.57750699351055,3.63359910505967,"OV"
"TCGA-29-1694-01A",3.97705048145561,3.83105549361649,3.5689036215163,3.57235845583076,"OV"
"TCGA-36-1571-01A",3.98140055680586,3.85215849501696,3.62792889519887,3.68289996869369,"OV"
"TCGA-25-1318-01A",3.89026801969937,3.73432668343045,3.54365985627332,3.50131919066062,"OV"
"TCGA-13-0714-01A",3.68835810126265,3.4884002661665,3.38708306720009,3.25369046812117,"OV"
"TCGA-24-1418-01A",3.91086897656382,3.76257607339665,3.61215833618469,3.63780631499791,"OV"
"TCGA-25-1633-01A",3.89882434537696,3.7157660145781,3.66623783676291,3.52243172632771,"OV"
"TCGA-13-2060-01A",3.9137918112526,3.79607549350759,3.57136809217311,3.60537825919067,"OV"
"TCGA-13-0905-01B",4.02896265710234,3.79650189163856,3.53008661379453,3.6423111727097,"OV"
"TCGA-29-1785-01A",3.91134730707856,3.73822140039419,3.50686448097415,3.58586014138782,"OV"
"TCGA-09-0369-01A",3.96765466080981,3.88938400424763,3.6835780438228,3.67580694716562,"OV"
"TCGA-61-2088-01A",3.78506262787951,3.65654768467886,3.4420344955293,3.47816441511722,"OV"
"TCGA-13-0885-01A",3.79756519272604,3.67796256943337,3.46417852017,3.55049975764312,"OV"
"TCGA-13-0726-01A",3.96254015309072,3.78723407959271,3.50440503775186,3.49297543155723,"OV"
"TCGA-13-0923-01A",3.89782016757104,3.75669336444451,3.46719987307716,3.49540011647048,"OV"
"TCGA-24-1430-01A",3.87645779388789,3.74660088205739,3.58702237432226,3.56717950878941,"OV"
"TCGA-24-1549-01A",3.99411729564074,3.78134341872032,3.62027678850378,3.67792486650213,"OV"
"TCGA-24-1467-01A",3.84210341907358,3.67197199245884,3.55172913800152,3.4736267862092,"OV"
"TCGA-20-0991-01A",3.88937874352234,3.66481277935873,3.4217285228311,3.48501200608785,"OV"
"TCGA-25-2401-01A",3.89730041661566,3.76893142184042,3.60357867528567,3.56882028132059,"OV"
"TCGA-13-0919-01A",4.03629332309566,3.90593155071018,3.71098778614751,3.70184282076075,"OV"
"TCGA-13-1485-01A",3.8115677385098,3.70051677147243,3.49860513571529,3.484273256939,"OV"
"TCGA-24-1464-01A",3.8906987708671,3.70173610663203,3.47877821311601,3.52321731064447,"OV"
"TCGA-31-1950-01A",3.92451992568704,3.80337728698521,3.5909821211294,3.62221753295978,"OV"
"TCGA-24-1434-01A",3.97430092894373,3.79746367836247,3.66874337208809,3.65889272587292,"OV"
"TCGA-24-1616-01A",3.92136058104299,3.81799365007108,3.63046255345387,3.64650009131568,"OV"
"TCGA-09-1666-01A",3.94374171233503,3.77127643257031,3.5423752809065,3.62209415234078,"OV"
"TCGA-13-0762-01A",3.87822645806564,3.77731857616112,3.42546837504693,3.55243051697777,"OV"
"TCGA-10-0934-01A",4.02195864986324,3.92958000156063,3.6661226478991,3.69506240194472,"OV"
"TCGA-09-0364-01A",3.82919877930084,3.74946978855101,3.67750655781361,3.67522242721701,"OV"
"TCGA-04-1331-01A",3.85601556476623,3.77961258042023,3.62074059169699,3.61821094850005,"OV"
"TCGA-24-1846-01A",3.93866932092393,3.78766212750125,3.56228681130248,3.65156639055918,"OV"
"TCGA-24-1436-01A",3.95188763484453,3.84052699194823,3.63838968797821,3.6380496675695,"OV"
"TCGA-13-1408-01A",3.9267038560596,3.80289228285548,3.64464932186423,3.61710123303935,"OV"
"TCGA-24-2033-01A",3.90455919982525,3.70066625423862,3.56470811256032,3.52859922008778,"OV"
"TCGA-24-1843-01A",3.956107957152,3.84134681334192,3.64700575785616,3.65967002812924,"OV"
"TCGA-10-0927-01A",3.77718934652158,3.56240870954439,3.22435401478322,3.38237784377305,"OV"
"TCGA-10-0937-01A",3.75909485386277,3.61999708837351,3.19364491442845,3.38910203201297,"OV"
"TCGA-09-0367-01A",3.95526922178827,3.85639995413244,3.49726965274089,3.52959456881562,"OV"
"TCGA-24-1845-01A",3.93034813820656,3.79398719422333,3.51250181175708,3.59059000685899,"OV"
"TCGA-24-1560-01A",4.02353558444192,3.82806553694054,3.52296950178489,3.60546657425575,"OV"
"TCGA-13-0724-01A",3.80018187479092,3.64389884578259,3.48191263913698,3.46695708749477,"OV"
"TCGA-5X-AA5U-01A",3.87743797245674,3.77240072126622,3.60858531020568,3.69174694657435,"OV"
"TCGA-25-2393-01A",3.97887203810015,3.76450844128589,3.55873735757406,3.70054441239552,"OV"
"TCGA-25-1322-01A",3.97351855423505,3.83214495907731,3.66291795975636,3.64214220036341,"OV"
"TCGA-61-2009-01A",3.90494641091266,3.81546571866044,3.55575582891327,3.50381022381774,"OV"
"TCGA-13-1481-01A",3.94068641860738,3.84739298509533,3.72881242706871,3.62384204554759,"OV"
"TCGA-13-0799-01A",3.98729280875464,3.89675716707637,3.67255463918349,3.76831820632927,"OV"
"TCGA-13-1487-01A",3.86395169769746,3.6705784090395,3.52605306884838,3.45100557130783,"OV"
"TCGA-24-1564-01A",3.89271633269848,3.78246492858851,3.65359952746299,3.56379080517588,"OV"
"TCGA-61-2109-01A",3.92107418755613,3.77380841700503,3.5301106614119,3.60929291063708,"OV"
"TCGA-59-2354-01A",4.03023471777329,3.85366301415331,3.80678380516256,3.64323117421257,"OV"
"TCGA-10-0926-01A",4.02116282161881,3.8561373587292,3.60840203901142,3.6351391215457,"OV"
"TCGA-04-1519-01A",3.92602437550015,3.71192755655015,3.48121503336596,3.46472035380969,"OV"
"TCGA-24-2020-01A",3.84347830707366,3.78451209281629,3.6136014231291,3.7254982690772,"OV"
"TCGA-3P-A9WA-01A",3.98058299646656,3.88791328623782,3.71916775345823,3.69028378950455,"OV"
"TCGA-04-1348-01A",4.03120790265505,3.8720980052423,3.65422365579819,3.76133019481361,"OV"
"TCGA-13-0906-01A",3.90058257720747,3.74855158286635,3.48518130342494,3.57949288393775,"OV"
"TCGA-30-1860-01A",3.8764068492738,3.70747784315746,3.53908831821211,3.55182941336137,"OV"
"TCGA-36-1569-01A",3.95187951100731,3.78784991874228,3.68718335894807,3.57894573050514,"OV"
"TCGA-25-1319-01A",3.93605538536459,3.79657106113086,3.65900814898126,3.58523226858159,"OV"
"TCGA-57-1583-01A",3.94889090350608,3.78368219741698,3.5888790736153,3.60233550627773,"OV"
"TCGA-29-1776-01A",3.83891344784938,3.72535447831497,3.60697904008744,3.49121815139948,"OV"
"TCGA-24-2271-01A",3.76498369608295,3.63207126851633,3.49542464057023,3.37208163570011,"OV"
"TCGA-23-1109-01A",3.83879090638924,3.68432378971974,3.56577961631221,3.60624843516619,"OV"
"TCGA-61-2092-01A",3.9369567534432,3.83471182699679,3.58799228995432,3.58362372989072,"OV"
"TCGA-13-0800-01A",3.84632884997275,3.76722285382412,3.54712910452031,3.5412210559251,"OV"
"TCGA-24-1924-01A",3.94348163997816,3.80683530966526,3.54676457020511,3.62707885502482,"OV"
"TCGA-24-1563-01A",3.92663060308835,3.74715915351453,3.59411576017216,3.53119272778635,"OV"
"TCGA-29-1761-01A",3.96791483673671,3.82334975479485,3.58364367380523,3.5713205308099,"OV"
"TCGA-24-1423-01A",3.96868137216607,3.82264420359112,3.63983960322845,3.57522238235324,"OV"
"TCGA-09-2045-01A",3.78723242624033,3.68532692701309,3.39447537883811,3.35353527084497,"OV"
"TCGA-24-0979-01A",3.94855948356116,3.82151432272735,3.57462254279443,3.64146331636984,"OV"
"TCGA-25-1314-01A",3.97652890596021,3.78502613569796,3.66405717831011,3.62397652774063,"OV"
"TCGA-29-1702-01A",4.01231622112934,3.84438668782821,3.68369880821639,3.71233577949291,"OV"
"TCGA-13-0887-01A",3.90010978175486,3.8473164949286,3.49079071894071,3.62671584578848,"OV"
"TCGA-61-1741-01A",3.85314848839286,3.75415113010218,3.62393879148514,3.61993917046134,"OV"
"TCGA-09-2048-01A",3.81535047698761,3.77334206503186,3.56123046181882,3.63656904471621,"OV"
"TCGA-09-1674-01A",3.95280063085911,3.87575072552977,3.71821639766422,3.80426223371552,"OV"
"TCGA-61-2012-01A",3.95599244217312,3.77377363309245,3.54470334974345,3.56416095353011,"OV"
"TCGA-24-1847-01A",3.99040118933208,3.76584879575293,3.58815549719211,3.6030823225795,"OV"
"TCGA-10-0928-01A",3.85469231577538,3.71139419005105,3.43014251967637,3.54120749889156,"OV"
"TCGA-29-1695-01A",3.94528964482102,3.83057124368046,3.73367139067288,3.6132818819823,"OV"
"TCGA-61-2016-01A",4.00675638203736,3.86395649283295,3.62379849895578,3.69560423405106,"OV"
"TCGA-23-2081-01A",4.01532844159167,3.84602023461347,3.66792724633926,3.70008075190747,"OV"
"TCGA-25-2397-01A",3.93915615598168,3.76701737976371,3.5139931788268,3.49619113470586,"OV"
"TCGA-13-1501-01A",3.95732126890169,3.76943198866093,3.6317665272093,3.57617204208425,"OV"
"TCGA-24-1604-01A",3.90972531953594,3.78119105166773,3.53761124048319,3.56764412884501,"OV"
"TCGA-25-1626-01A",3.8955048682352,3.7487422852403,3.7375954844085,3.56932856041072,"OV"
"TCGA-13-0888-01A",3.77881044337549,3.58493024500113,3.24984547252749,3.40940664371176,"OV"
"TCGA-25-1631-01A",3.93286834358396,3.7807298561454,3.59966538504244,3.5728493716511,"OV"
"TCGA-25-1321-01A",3.94048011657197,3.85034302980465,3.59468409775735,3.61192556350347,"OV"
"TCGA-29-1690-01A",3.90934024243194,3.75445827072086,3.62499765190764,3.53068670056279,"OV"
"TCGA-13-1511-01A",4.00786502755238,3.84764653472241,3.72758485265507,3.57180987306557,"OV"
"TCGA-25-1328-01A",3.8920511682439,3.66995359376361,3.52588359175504,3.44502096481116,"OV"
"TCGA-09-1662-01A",3.98758502442944,3.82030547733869,3.67146953309376,3.68899568943364,"OV"
"TCGA-13-0911-01A",3.91598831089986,3.72902043262935,3.48538542827125,3.47749848685082,"OV"
"TCGA-13-0727-01A",3.85058229406634,3.71892143652934,3.36484220645686,3.49685970854986,"OV"
"TCGA-10-0933-01A",3.80287529057194,3.67111482657214,3.53887136527011,3.58847528068121,"OV"
"TCGA-61-2111-01A",3.73243223426149,3.67818480729416,3.53047864104103,3.45573864694365,"OV"
"TCGA-29-1696-01A",3.96811207150388,3.78810719581365,3.54779227802215,3.57916413993778,"OV"
"TCGA-23-1024-01A",3.91301222368059,3.82651276894249,3.54630726486383,3.65140945531089,"OV"
"TCGA-25-1329-01A",3.99501514284989,3.77558350854067,3.73674207063683,3.63605533899174,"OV"
"TCGA-23-1110-01A",3.73175881713141,3.60554681179982,3.33795764801634,3.43428937548222,"OV"
"TCGA-20-1684-01A",3.97982803151179,3.842151816953,3.69125968806946,3.67816202970095,"OV"
"TCGA-24-1428-01A",4.06918250263769,3.92455008275993,3.75865264335494,3.7646095672309,"OV"
"TCGA-13-0795-01A",3.78680383075335,3.66214322252967,3.40435950744721,3.45790995495182,"OV"
"TCGA-13-0900-01B",3.94676764879668,3.79915092440477,3.64161184477318,3.6575041165313,"OV"
"TCGA-13-1410-01A",3.90031566214798,3.81634334376068,3.63589783301774,3.66536294619456,"OV"
"TCGA-23-1026-01B",3.92002339052883,3.71803318920224,3.527699224254,3.55047109741382,"OV"
"TCGA-23-1032-01A",4.05263623024797,3.89528176059854,3.61660853010347,3.7347234657472,"OV"
"TCGA-13-0760-01A",3.95659226495873,3.89328787539883,3.60291318436362,3.62310262058374,"OV"
"TCGA-23-1028-01A",3.94478392710946,3.67943673760029,3.5400896556204,3.52088068674719,"OV"
"TCGA-23-2078-01A",3.99623801927326,3.8264761520854,3.76523800877528,3.67563828471057,"OV"
"TCGA-57-1584-01A",3.8737941788637,3.77956069952094,3.55094383508952,3.50463056527996,"OV"
"TCGA-13-1496-01A",3.85954103028082,3.66927310595544,3.44526874808261,3.49536640450793,"OV"
"TCGA-04-1655-01A",3.84964941720311,3.69848654442511,3.39405592584594,3.52597869976232,"OV"
"TCGA-13-1407-01A",3.87406350710294,3.76003735217773,3.49390881636853,3.63326238709453,"OV"
"TCGA-36-1578-01A",3.99379306726014,3.82074960425159,3.64641143269258,3.65043338943645,"OV"
"TCGA-61-1995-01A",3.99447823092505,3.85607423628021,3.62636168055663,3.72956484590386,"OV"
"TCGA-13-0908-01B",3.87304127234325,3.75341200661855,3.6674616356044,3.56203389352264,"OV"
"TCGA-61-1900-01A",3.9529200741695,3.78990725999382,3.67366647200457,3.68633534197644,"OV"
"TCGA-61-1725-01A",3.89087678502285,3.7250261316734,3.51987526730226,3.53371652182856,"OV"
"TCGA-24-2290-01A",3.9339773198996,3.76141925842166,3.66773513137127,3.61940042123185,"OV"
"TCGA-24-2267-01A",3.89514764312034,3.73293990973758,3.49778272641742,3.4849268382395,"OV"
"TCGA-13-1477-01A",3.84797332112096,3.66844778687285,3.36585948710345,3.48062855744549,"OV"
"TCGA-61-2002-01A",3.9776573872653,3.8249522974436,3.64241078453338,3.66636449591795,"OV"
"TCGA-25-1326-01A",3.92755447642564,3.80063279479128,3.65321974059406,3.59353794031307,"OV"
"TCGA-61-1911-01A",3.73261534935204,3.633974601013,3.2937554620479,3.31773491744537,"OV"
"TCGA-24-1103-01A",3.96866205824216,3.78066014507142,3.51816916539158,3.56426430355419,"OV"
"TCGA-23-1030-01A",3.87510862083164,3.72443145996396,3.43758044289391,3.5040795301998,"OV"
"TCGA-04-1332-01A",3.77381214490275,3.69482930583384,3.43052911852403,3.48486890548749,"OV"
"TCGA-09-2051-01A",3.99903138321702,3.88182024337276,3.6714720086502,3.73568638342952,"OV"
"TCGA-04-1365-01A",4.00955820215554,3.82955438796764,3.65296235102963,3.73629414106405,"OV"
"TCGA-25-2399-01A",3.99393949190373,3.79463063332081,3.66397427302563,3.64198135509928,"OV"
"TCGA-23-1027-01A",4.02075345921879,3.91029287680592,3.70489884804264,3.7143067364559,"OV"
"TCGA-25-2392-01A",3.94505116221608,3.80629900264614,3.59893943002255,3.57111892649068,"OV"
"TCGA-24-2038-01A",3.88356079745351,3.69777534283413,3.52410315491533,3.44736220456871,"OV"
"TCGA-29-A5NZ-01A",3.91016794738006,3.78824656084239,3.72945151929047,3.6754485959772,"OV"
"TCGA-24-1544-01A",3.84502193752587,3.69000023782543,3.39130210507934,3.47510347567204,"OV"
"TCGA-13-0768-01A",3.87029752930735,3.69419705867764,3.5858309304445,3.51213990916726,"OV"
"TCGA-30-1718-01A",3.94488583580822,3.78306722834921,3.59468053118013,3.60715270591608,"OV"
"TCGA-04-1337-01A",3.95934330334921,3.84678524211973,3.66825733919399,3.60319764040169,"OV"
"TCGA-23-1114-01B",3.87566857450976,3.80922280737159,3.58426295125456,3.6098296641549,"OV"
"TCGA-13-0801-01A",4.02254353637378,3.8897920250187,3.66884940453989,3.73052066853353,"OV"
"TCGA-29-1766-01A",3.84326488828496,3.65894329585516,3.47988659338066,3.44022955072482,"OV"
"TCGA-13-1499-01A",3.89973547141872,3.75780711766504,3.68417075082823,3.60155967756723,"OV"
